10095	549,487362	10361	538,561960	28239	533,270119	27067	531,244189	52212	523,323869	54760	525,614197	75873	516,777684	78702	518,307444	99331	510,513825	97783	513,196853	120194	508,498094	122038	509,314057	142354	507,454636	143542	507,599117	165312	506,638134	160795	506,854517	189925	506,218944	181377	506,272812	211070	506,140620	202647	506,213395	223197	504,420026	224416	505,554196	240872	505,512534	243342	504,750629	260375	503,724553	260938	505,295457	272096	503,711575	278175	505,271716	284910	504,387668	289098	505,049726	298209	503,955230	302912	504,509439	312023	503,376740	313820	504,278976	324400	503,507586	328244	503,217893	333291	503,189464	338433	504,152552	349294	504,156187	344418	503,048539	358232	503,836896	354904	502,449524	
10627	548,098266	10892	537,844337	29536	532,637374	28208	531,125774	54056	522,674030	56901	524,654538	78311	516,133465	81280	517,302222	102362	510,364945	100987	512,759114	124194	508,326102	125601	509,176644	146370	507,312048	147918	507,572157	170531	506,605748	165218	506,759183	195130	505,940873	186034	506,299525	217118	505,723168	207960	505,882634	228980	504,369370	229870	505,423655	246155	505,383751	249124	504,615362	265704	503,629786	266298	505,196259	277346	503,655537	283503	505,170688	290145	504,233401	295130	504,937112	303616	503,853670	308069	504,495812	317195	503,317589	319164	504,321467	329588	503,434690	333370	503,168303	338386	503,158589	343918	504,071795	354247	504,003259	349434	502,974137	363530	503,793796	359686	502,266519	
11189	547,481116	11486	536,802687	31615	532,361436	29286	532,030903	56057	522,264592	58917	524,212191	80968	515,250740	84375	516,654314	105175	509,907113	103644	511,871081	127961	508,091704	129602	509,154479	150418	507,204350	151809	507,354546	175548	506,478520	169828	506,622630	200412	506,092855	191738	505,941136	222994	505,655109	213445	505,669254	234293	504,241748	235403	505,386390	251468	505,248091	254515	504,663293	270814	503,519741	271611	505,113041	282722	503,591214	288723	505,014594	295114	504,177832	300553	504,999858	308772	503,777811	313336	504,365858	322212	503,197017	324181	504,232230	334854	503,378855	338808	503,042119	343918	503,152678	349403	504,026369	359217	503,954305	354325	502,864963	368718	503,676224	364796	502,156802	
11721	546,343321	12017	536,430616	32959	532,187565	30536	531,309571	58167	521,702581	60808	523,635437	83593	514,717954	87469	515,953985	108613	509,796887	106957	512,012129	131665	507,930134	133477	508,864076	155169	507,352245	156247	507,165243	180033	506,323020	174313	506,537751	205882	506,008512	196849	506,043935	228526	505,607847	218837	505,675408	239700	504,123018	241076	505,276012	256797	505,156720	259985	504,411258	276018	503,396723	276596	505,013945	288004	503,463768	293895	504,966255	300490	504,115387	306069	504,875122	314179	503,650140	319196	504,296520	327306	503,151759	329400	504,171550	339933	503,244491	344402	502,978306	348872	503,144156	354341	503,932958	364202	503,959316	359248	502,816286	373687	503,674251	370015	502,245072	
12627	545,595761	12658	535,689404	34178	531,518379	31615	530,221956	60605	520,752263	62855	522,890112	86172	514,151475	90845	514,921442	111927	509,766237	110426	510,787404	135243	507,890573	138056	508,630629	159592	506,943221	161233	506,926241	185128	506,219534	178939	506,529184	211195	505,636085	202350	506,325537	234465	505,519500	224307	505,421858	245311	504,111361	246889	505,188420	262563	505,062732	265501	504,357193	280941	503,311252	281863	504,999402	293192	503,436659	299318	505,027844	305600	503,938454	311538	504,848989	319196	503,622444	324650	504,246244	332354	503,077746	334698	504,039401	345777	503,245305	349731	502,968076	353919	503,065327	359311	503,860793	369062	503,888813	364014	502,763476	378844	503,643308	375063	502,260040	
13361	545,268739	13330	535,134318	35584	530,999340	32959	529,695119	62402	520,077900	64652	521,949422	89000	513,370788	93548	514,111036	115099	509,054286	114083	510,747554	139650	507,750044	142104	508,467631	164139	506,669772	165593	506,834073	189941	506,093416	183956	506,424540	216727	505,377741	207773	506,153398	240154	505,383014	229636	505,454287	250593	504,163722	251999	505,237543	267564	504,928756	270720	504,235332	286269	503,254240	287191	504,874371	298380	503,347332	304881	504,967964	310616	503,896463	317164	504,767417	324040	503,647827	329807	504,179891	337792	503,037366	339792	503,978985	350887	503,386938	354544	503,125065	358576	502,967857	364202	503,910930	374859	503,884271	368843	502,730254	383579	503,574860	380438	502,006483	
13955	544,617117	13877	534,885772	36928	530,450096	34115	529,306709	64621	519,205703	67246	521,535823	91720	512,540903	96861	513,601083	118678	508,953111	117975	510,553090	143776	507,625998	146370	508,429402	168734	506,718440	170547	506,782706	195255	505,861430	187675	506,254501	221963	505,330701	213180	505,913316	245404	505,251380	235153	505,219425	255797	503,933566	258047	505,008412	273299	505,179112	276018	504,040060	291192	503,186504	292176	504,818958	303178	503,224609	310538	504,867450	315695	503,839423	322212	504,802874	328838	503,523533	334573	504,101803	343058	502,982979	345230	504,122384	355576	503,288447	359764	502,825848	363311	502,907432	368843	503,834683	379938	503,815137	373797	502,693033	388752	503,537435	385986	502,020734	
14612	543,983571	14627	534,473975	38241	530,246178	35662	529,099954	67246	518,323363	69606	520,842958	94001	511,845690	100190	513,067702	122053	508,730014	121600	509,716632	148027	507,561209	150871	508,231678	173344	506,686404	175376	506,621641	200334	506,123188	192363	506,048339	227589	505,193423	218650	505,746713	250749	505,165007	240638	505,248044	261016	503,811960	263548	504,859484	278393	504,709552	281222	503,992644	296068	503,304228	297412	504,977444	308038	503,125273	315836	504,773060	320852	504,072038	327306	504,824197	333651	503,388963	340074	504,052873	348309	502,992488	350528	503,928303	360389	502,997048	364905	502,698686	367984	502,805668	373734	503,707642	384736	503,701566	378735	502,765521	394315	503,416823	390549	501,964729	
15940	543,957228	15612	534,762340	39616	529,758235	37303	529,003705	69684	517,332135	72029	520,255621	96814	511,250112	103425	512,348174	125601	508,541184	125445	509,937136	151809	507,452367	155560	508,063370	177720	506,242598	180033	506,403746	205694	506,275552	197411	505,922725	232965	505,017214	224166	505,620057	255953	505,074702	245842	505,197661	266064	503,635946	268658	504,793072	283332	504,680921	286488	503,953308	301146	503,096282	302584	504,712155	313289	503,037101	320743	505,001270	325947	503,471731	332432	504,716976	338933	503,246224	345777	504,068358	353435	503,005250	356013	503,957192	365186	502,919125	369656	502,841122	372937	502,967368	378563	503,754624	389799	503,678792	383579	502,593266	399425	503,395002	395237	501,958323	
16971	542,639630	16878	534,070449	41070	529,363488	38757	528,548976	71794	516,394104	74467	519,315693	99987	510,867127	107082	511,961221	129492	508,534682	129367	509,516967	155857	507,243591	159904	507,935552	182627	506,104840	184846	506,428438	211695	505,911172	202881	506,345278	238497	505,102535	229495	505,690635	261313	504,955885	251202	505,187691	271142	503,623953	273971	504,657372	288723	504,629323	291958	503,908839	306366	502,944240	307538	504,558683	318555	503,002130	326197	504,470244	331182	503,426509	337901	504,695886	344121	503,284576	351388	504,363448	358123	503,072308	360842	503,828731	369953	502,926925	375344	502,602983	377625	502,931831	383392	503,672102	394768	503,690307	388533	502,555041	404270	503,270355	399441	501,881749	
