17984	208385,516479	19422	202867,502538	53047	164764,239677	53297	164473,822530	84187	157617,013276	85984	157165,253101	102391	155604,770850	102625	153567,610690	117391	151408,591314	116812	150643,714277	128125	147770,072141	129734	147323,917620	141922	146254,911952	139922	146085,746976	148562	144926,169269	147328	144327,519950	155312	143257,616074	154734	142578,400994	160937	141784,987616	160203	141379,219192	166094	140123,024368	166906	140727,246515	
22312	197452,435597	24141	190448,658881	62656	162781,857123	63078	162304,917293	93578	155878,053280	95422	155213,157015	113109	153888,373208	113109	151769,784801	128500	149333,141223	127797	148941,477572	138469	146067,467526	140984	145523,125293	151250	144821,723326	149375	144326,304455	157922	143360,739163	156906	142841,458315	164641	141727,723961	163937	141029,775510	170359	140025,268781	170187	139998,370802	175281	138670,826266	176297	139242,495155	
26734	185053,850960	29312	180510,633209	72719	160435,851290	73234	159922,351893	105984	154061,673715	107047	153350,503511	124219	151830,001606	123672	149934,688754	138828	147539,685309	137687	147218,324699	148437	144489,962677	150484	143885,535190	160203	143161,169509	158609	142974,605773	166937	141644,545895	166203	141171,162156	174516	140348,999451	173078	139359,615883	179406	138465,066013	179187	138269,409133	184500	136781,502263	185906	137478,536594	
32094	176282,489839	35234	172728,234717	84406	158395,352426	84937	157729,921480	116594	152222,410482	118453	151591,074481	135031	150012,859990	134187	148223,112363	149562	145874,522943	148453	145796,968464	157922	142973,649464	160125	142328,564426	169797	141736,395807	168219	141325,675470	176125	140200,191386	175375	139810,818358	183969	138425,162096	182484	137851,375001	189094	136783,698243	188484	136380,293592	193953	135454,943988	195187	135827,445187	
38859	169655,543848	42516	167527,270672	94328	156173,636973	94578	155787,054732	127906	150236,858567	129516	149751,792165	146516	148393,475242	145312	146391,191095	158562	144231,781864	158000	144193,401289	167031	141467,073094	169844	141051,213300	179016	140015,752525	177297	139783,853804	185344	138297,477738	184437	137911,045311	193047	136868,454118	191703	136172,752439	198609	135160,323247	198156	134734,497329	203469	133853,761362	204656	134231,527383	
46625	166034,202068	51016	164635,413722	106812	154245,771067	106812	153948,943246	138125	148476,771361	141422	147773,078400	156547	146738,817862	154937	144755,419558	167500	142724,187033	167797	142356,435019	176172	139885,754453	179187	139492,848098	188562	138057,993407	186359	137770,250959	194594	136598,518094	193703	136250,802323	202656	135474,903956	201281	134963,414828	207844	133622,855702	207344	133279,763500	212891	132290,962862	214234	132766,395233	
56047	163049,178612	60312	162557,730774	117484	152535,287873	117484	152193,386360	148344	146990,153109	150547	145976,916070	165453	144307,551281	164062	142886,219441	176594	141240,157043	177094	140776,706769	185594	138193,332535	188609	138058,535595	197984	136460,944091	195953	136357,480034	203766	135359,921077	203391	134910,416068	211859	133923,509535	210656	133625,813654	217281	132209,752542	216891	131887,575862	222344	130957,917472	223609	131361,148118	
65578	160724,214284	70922	160309,289643	129547	150525,142618	128500	150212,191031	157969	145117,924831	159812	144227,243428	174656	142354,088469	173875	141422,253951	186266	139359,889753	186750	138981,214596	194719	136489,037802	197937	136201,364125	207656	135306,079027	205484	134842,243120	213234	133798,017066	212891	133306,026191	222078	132786,157470	220156	132073,055624	226453	131106,671517	227125	130754,206084	232031	129654,829895	233328	129748,036190	
75187	158609,025250	82828	158202,178592	139766	148328,990353	138828	148280,322503	167187	143279,829414	168937	142712,500642	183828	140404,884405	183469	139691,275244	195656	137841,074495	196016	137381,600107	204203	135067,194462	207516	134609,928504	216891	133666,869971	215781	133456,711649	222969	132592,452790	222719	132021,124634	231672	131451,656006	229922	130709,592793	235797	129792,044241	236984	129316,275856	241531	128451,115419	243078	128351,327804	
86516	156612,702708	91906	156067,653776	149750	146566,136577	149062	146656,754008	176297	141555,121097	178547	141168,069414	193047	138858,004239	192437	138168,024443	205391	135883,062463	205719	135777,926800	213547	133602,313770	217156	133458,045315	227141	132377,342366	225047	132045,682505	232562	131214,359130	232031	130844,268481	241562	130427,507285	239641	129186,997115	245578	128380,776003	246656	128165,705981	251672	127127,845484	253719	127226,398945	
96750	154858,920559	103734	154232,846175	159125	144778,887493	158562	144805,416389	185594	139900,468969	187500	139434,588669	202500	137500,389743	201859	136613,947928	214359	134542,790176	214797	134431,312723	223281	132138,886283	226719	132113,997179	236797	131060,610083	234578	130627,538815	242047	129965,128800	241172	129581,129192	252000	129050,998980	248906	127991,612920	256594	127100,910190	258656	126974,744203	263062	125870,364728	264141	126137,250877	
108406	152937,687445	114594	152367,133611	167969	143227,406753	167969	143053,336173	194719	138238,038476	196859	137593,725991	211422	136015,937282	211203	135278,280071	223953	132842,266436	224359	132869,750151	232516	130490,926977	236266	130664,398614	246437	129731,721694	244391	129260,731632	252187	128735,075980	251016	128584,296698	263234	127467,237632	260031	127058,164470	266656	125809,667545	268797	125619,315386	273391	124582,061131	274734	124988,005867	
119016	151364,818103	126125	150481,608451	176969	141634,973795	177500	141573,465388	204000	136697,380671	206078	136029,006341	220781	134779,590136	220500	133686,758317	233266	131384,725678	233562	131439,211898	242422	129334,873300	246125	129291,026844	258094	128457,092926	254719	127992,307370	263125	127683,859459	262219	127258,069050	273391	126082,858631	269531	125807,730092	277766	124757,950858	280703	124515,338396	283859	123413,845325	284766	123814,342445	
130391	149114,457460	136125	148725,991561	185906	139765,131909	187250	139681,676069	213734	135173,032443	215406	134343,450514	229937	133317,280359	230094	132346,052547	243391	129930,224703	243609	129910,286765	253859	128240,969820	256625	128075,797578	267703	127191,419568	264906	126815,086880	273391	126518,856985	272375	125987,422137	283531	124976,851727	281078	124710,694838	287656	123736,939689	290266	123466,684159	294250	122472,557813	294484	122530,741380	
141641	147518,705354	147172	146956,488984	195219	138059,202950	196750	138129,863966	223609	133795,375722	225047	132910,502968	239703	131915,986521	239703	130756,072005	253719	128766,786319	254031	128873,048777	264625	126936,939751	267672	126753,408380	280156	125919,726722	276312	125650,285300	283750	125456,337140	282734	125068,383143	293609	123786,075133	290719	123534,936094	297187	122640,971502	299969	122984,991665	303578	121272,707468	304391	121194,694117	
